Group,Group Name,Name,Date,Time,Latitude,Longitude,Altitude,Alarm
Y,SOTA-SK,Kralova hola,09/04/2025,00:00:00,48.8829,20.1388,,OFF
Y,SOTA-SK,Krizova,09/04/2025,00:00:00,49.0165,20.2651,,OFF
Y,SOTA-SK,Kunova hora,09/04/2025,00:00:00,49.0311,21.5965,,OFF
Y,SOTA-SK,Kurcinska Magura,09/04/2025,00:00:00,49.3165,20.8733,,OFF
Y,SOTA-SK,Kucerovka,09/04/2025,00:00:00,49.2591,18.8291,,OFF
Y,SOTA-SK,Kyjov,09/04/2025,00:00:00,48.8557,22.0148,,OFF
Y,SOTA-SK,Kyprov,09/04/2025,00:00:00,48.8033,20.1953,,OFF
Y,SOTA-SK,Klak,09/04/2025,00:00:00,48.7791,19.9658,,OFF
Y,SOTA-SK,Klak,09/04/2025,00:00:00,49.0466,19.1122,,OFF
Y,SOTA-SK,Klak,09/04/2025,00:00:00,48.9817,18.6408,,OFF
Y,SOTA-SK,Knazova,09/04/2025,00:00:00,49.2082,20.8659,,OFF
Y,SOTA-SK,Lastovici vrch,09/04/2025,00:00:00,48.7417,20.8117,,OFF
Y,SOTA-SK,Lipovica,09/04/2025,00:00:00,49.1668,21.7678,,OFF
Y,SOTA-SK,Liptovsky hrad,09/04/2025,00:00:00,49.1476,19.4304,,OFF
Y,SOTA-SK,Lomnicky stit,09/04/2025,00:00:00,49.1952,20.213,,OFF
Y,SOTA-SK,Lomne,09/04/2025,00:00:00,48.4952,19.1627,,OFF
Y,SOTA-SK,Lomne,09/04/2025,00:00:00,49.1713,19.4718,,OFF
Y,SOTA-SK,Lucivno,09/04/2025,00:00:00,48.7738,19.0516,,OFF
Y,SOTA-SK,Lysec,09/04/2025,00:00:00,48.9965,19.069,,OFF
Y,SOTA-SK,Lysica,09/04/2025,00:00:00,49.2275,19.1837,,OFF
Y,SOTA-SK,Lysa Straz,09/04/2025,00:00:00,49.0842,21.23,,OFF
Y,SOTA-SK,Macicie,09/04/2025,00:00:00,48.9592,18.335,,OFF
Y,SOTA-SK,Magnet,09/04/2025,00:00:00,48.7159,19.89,,OFF
Y,SOTA-SK,Magura,09/04/2025,00:00:00,48.8679,18.5293,,OFF
Y,SOTA-SK,Magura,09/04/2025,00:00:00,49.2963,19.7942,,OFF
Y,SOTA-SK,Magura,09/04/2025,00:00:00,49.1581,19.3872,,OFF
Y,SOTA-SK,Magura,09/04/2025,00:00:00,49.2623,18.9322,,OFF
Y,SOTA-SK,Makovica,09/04/2025,00:00:00,48.8523,21.4917,,OFF
Y,SOTA-SK,Mala Smrekovica,09/04/2025,00:00:00,49.0062,19.2062,,OFF
Y,SOTA-SK,Mala Stozka,09/04/2025,00:00:00,48.7751,19.9247,,OFF
Y,SOTA-SK,Maly Krivan,09/04/2025,00:00:00,49.1814,18.9932,,OFF
Y,SOTA-SK,Maly Manin,09/04/2025,00:00:00,49.1486,18.5067,,OFF
Y,SOTA-SK,Marhat,09/04/2025,00:00:00,48.595,17.9703,,OFF
Y,SOTA-SK,Mincol,09/04/2025,00:00:00,49.2346,20.9892,,OFF
Y,SOTA-SK,Mincol,09/04/2025,00:00:00,49.2719,19.2467,,OFF
Y,SOTA-SK,Mnich,09/04/2025,00:00:00,49.0015,19.7874,,OFF
Y,SOTA-SK,Mosnik,09/04/2025,00:00:00,48.7951,21.5412,,OFF
Y,SOTA-SK,Mravecnik,09/04/2025,00:00:00,49.2713,19.0122,,OFF
Y,SOTA-SK,Muchova Hora,09/04/2025,00:00:00,49.1408,21.5929,,OFF
Y,SOTA-SK,Nad Uhliskami,09/04/2025,00:00:00,48.9376,19.0395,,OFF
Y,SOTA-SK,Nezabec,09/04/2025,00:00:00,48.9279,22.2293,,OFF
Y,SOTA-SK,Nizna Lipova,09/04/2025,00:00:00,49.0813,19.1227,,OFF
Y,SOTA-SK,Oblik,09/04/2025,00:00:00,48.9735,21.473,,OFF
Y,SOTA-SK,Ohniste,09/04/2025,00:00:00,48.9756,19.7058,,OFF
Y,SOTA-SK,Osadnik,09/04/2025,00:00:00,48.6704,20.7369,,OFF
Y,SOTA-SK,Osecny vrch,09/04/2025,00:00:00,48.5961,18.3883,,OFF
Y,SOTA-SK,Osnica,09/04/2025,00:00:00,49.2199,19.1243,,OFF
Y,SOTA-SK,Osobita,09/04/2025,00:00:00,49.2613,19.7215,,OFF
Y,SOTA-SK,Ostredok,09/04/2025,00:00:00,48.9021,19.0792,,OFF
Y,SOTA-SK,Ostra,09/04/2025,00:00:00,48.6253,19.9168,,OFF
Y,SOTA-SK,Ostra Malenica,09/04/2025,00:00:00,49.0221,18.407,,OFF
Y,SOTA-SK,Ostre,09/04/2025,00:00:00,49.1366,19.2103,,OFF
Y,SOTA-SK,Ostre,09/04/2025,00:00:00,49.2406,19.1466,,OFF
Y,SOTA-SK,Ostrozka,09/04/2025,00:00:00,48.4982,19.3778,,OFF
Y,SOTA-SK,Ostry vrch,09/04/2025,00:00:00,48.8576,20.8693,,OFF
Y,SOTA-SK,Ostry vrch,09/04/2025,00:00:00,48.8479,18.1251,,OFF
Y,SOTA-SK,Pacutova,09/04/2025,00:00:00,49.3273,21.6835,,OFF
Y,SOTA-SK,Pansky diel,09/04/2025,00:00:00,48.7981,19.1499,,OFF
Y,SOTA-SK,Paradajs,09/04/2025,00:00:00,48.4628,18.8743,,OFF
Y,SOTA-SK,Parac,09/04/2025,00:00:00,49.3243,19.2158,,OFF
Y,SOTA-SK,Patria,09/04/2025,00:00:00,49.0088,22.1163,,OFF
Y,SOTA-SK,Pavlovsky vrch,09/04/2025,00:00:00,48.576,20.7025,,OFF
Y,SOTA-SK,Perusin,09/04/2025,00:00:00,49.0144,19.1616,,OFF
Y,SOTA-SK,Pilsko,09/04/2025,00:00:00,49.5279,19.3167,,OFF
Y,SOTA-SK,Pipitka,09/04/2025,00:00:00,48.6842,20.676,,OFF
Y,SOTA-SK,Placlive,09/04/2025,00:00:00,49.1972,19.7484,,OFF
Y,SOTA-SK,Plasna,09/04/2025,00:00:00,49.3875,20.4535,,OFF
Y,SOTA-SK,Plieska,09/04/2025,00:00:00,49.1394,19.4061,,OFF
Y,SOTA-SK,Ploska,09/04/2025,00:00:00,48.4316,18.2535,,OFF
Y,SOTA-SK,Ploska,09/04/2025,00:00:00,48.934,19.117,,OFF
Y,SOTA-SK,Pod Briezkom,09/04/2025,00:00:00,48.6461,21.4577,,OFF
