callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading
OE/NO-248,Schwarzenberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.985,15.4358,JN77RX,1033,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-248,,
OE/NO-261,Schwarzenberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.9519,15.0044,JN77MW,958,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-261,,
OE/SB-440,Schwarzenberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.7604,13.1566,JN67NS,1334,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-440,,
OE/TL-045,Schwarzenberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5508,10.69,JN57IN,1200,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-045,,
OE/VB-491,Schwarzenberg,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3664,9.7356,JN47UI,1475,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-491,,
OE/TI-730,Schwarzenstein,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.01,11.8742,JN57WA,3369,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-730,,
OE/SB-248,Schwarzer Berg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.6061,13.2372,JN67OO,1584,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-248,,
OE/KT-355,Schwarzer Gupf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5132,14.4164,JN76EM,1688,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-355,,
OE/TI-367,Schwarzhanskarspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.405,10.6131,JN57HJ,2227,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-367,,
OE/TI-884,Schwarzhorn,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1358,11.2275,JN57OD,2812,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-884,,
OE/NO-033,Schwarzkogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.7958,14.8678,JN77KT,1452,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-033,,
OE/NO-214,Schwarzkogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.7535,15.1688,JN77OS,1426,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-214,,
OE/NO-231,Schwarzkogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8832,14.9596,JN77LV,1116,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-231,,
OE/OO-243,Schwarzkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.6965,14.4882,JN77FQ,1554,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-243,,
OE/ST-246,Schwarzkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4281,15.4125,JN77QK,1448,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-246,,
OE/ST-356,Schwarzkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,46.9076,15.0666,JN76MV,1550,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-356,,
OE/ST-552,Schwarzkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.785,15.4017,JN77QS,1365,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-552,,
OE/TI-453,Schwarzkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3686,12.3439,JN67EI,2030,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-453,,
OE/SB-015,Schwarzkopf,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.1672,12.8608,JN67KE,2765,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-015,,
OE/KT-065,Schwarzwand,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0075,13.6928,JN67UA,2214,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-065,,
OE/TI-846,Schwarzwand,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.09,10.775,JN57JC,2942,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-846,,
OE/TI-805,Schwarzwanter,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.04,11.0267,JN57MA,3077,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-805,,
OE/ST-244,Schweineck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3478,15.4447,JN77RI,1457,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-244,,
OE/OO-432,Schweizersberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7135,14.2722,JN77DR,845,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-432,,
OE/NO-242,Schwolleck,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.7617,14.8882,JN77KS,1069,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-242,,
OE/ST-248,Schöckl,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.1983,15.4611,JN77RE,1442,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-248,,
OE/ST-426,Schöderkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2559,14.0236,JN77AG,2500,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-426,,
OE/OO-013,Schönberg (Wildenkogel),,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7125,13.7906,JN67VR,2090,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-013,,
OE/KT-310,Schönbretterkogel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0427,13.1907,JN67OB,2732,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-310,,
OE/ST-386,Schöneck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2569,13.8514,JN67WG,2540,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-386,,
OE/VB-488,Schöner Mann,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3572,9.7378,JN47UI,1532,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-488,,
OE/SB-020,Schönfeldspitze,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.4583,12.9383,JN67LK,2653,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-020,,
OE/OO-451,Schönlehnerkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8958,14.5938,JN77HV,878,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-451,,
OE/ST-433,Schönwetter,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3287,13.9984,JN67XH,2144,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-433,,
OE/NO-111,Schöpfl,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.0881,15.9147,JN78WC,893,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-111,,
OE/ST-345,Schüttkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4619,14.3197,JN77DL,2049,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-345,,
OE/KT-385,Sechzigerberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.6666,14.3796,JN76EP,696,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-385,,
OE/ST-026,Seckauer Zinken,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3392,14.7361,JN77II,2397,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-026,,
OE/TL-008,Seebergspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4658,11.68,JN57UL,2085,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-008,,
OE/SB-079,Seehorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5167,12.8531,JN67KM,2321,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-079,,
OE/TI-887,Seejoch Flaudinger Rosskofel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.225,11.1033,JN57NF,2808,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-887,,
OE/SB-073,Seekarspitze,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2731,13.5433,JN67SG,2350,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-073,,
OE/ST-486,Seekarspitze,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2767,13.9092,JN67WG,2500,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-486,,
OE/TI-445,Seekarspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4792,11.6825,JN57UL,2053,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-445,,
OE/OO-446,Seekogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.904,14.5393,JN77GV,750,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-446,,
OE/TI-979,Seekogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2042,10.4758,JN57FE,2412,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-979,,
OE/KT-322,Seekopf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.6065,12.8607,JN66KO,2554,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-322,,
OE/NO-265,Seekopf,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8484,15.0307,JN77MU,945,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-265,,
OE/VB-078,Seekopf,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.0578,9.7361,JN47UB,2698,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-078,,
OE/TI-812,Seeköpfe,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.045,10.2675,JN57DB,3061,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-812,,
OE/TI-985,Seelakopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3517,10.7025,JN57II,2368,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-985,,
OE/ST-073,Seitnerzinken,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3925,14.2997,JN77DJ,2164,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-073,,
OE/SB-022,Selbhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.4439,12.9642,JN67LK,2642,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-022,,
OE/TL-032,Sellesköpfe,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.905,10.485,JN56FV,1650,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-032,,
OE/TI-724,Sennkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.805,10.8558,JN56KT,3398,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-724,,
OE/TI-141,Serles,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1239,11.3814,JN57QC,2717,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-141,,
OE/TI-837,Sichelkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1667,12.0917,JN67BE,2982,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-837,,
OE/TL-048,Siebeler,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5233,10.6925,JN57IM,1047,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-048,,
OE/VB-474,Sienspitze,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.385,10.0172,JN57AJ,1600,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-474,,
OE/SB-026,Silberpfennig,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.0892,13.0417,JN67MC,2600,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-026,,
OE/TI-258,Silberspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1842,10.5722,JN57GE,2461,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-258,,
OE/TI-835,Sillingkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1235,12.5547,JN67GC,2857,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-835,,
OE/TI-004,Similaun,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.7636,10.8806,JN56KS,3599,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-004,,
OM/PO-016,Siminy,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.2039,20.7273,KN09IE,1287,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-016,,
OE/TI-429,Simmering,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2781,10.8667,JN57KG,2096,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-429,,
OE/TI-689,Simmlberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3614,11.1994,JN57OI,1508,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-689,,
OE/ST-339,Sinabell,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4511,13.6909,JN67UK,2349,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-339,,
OE/KT-143,Sinacher Gupf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.4942,14.1917,JN76CL,1577,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-143,,
OM/BB-022,Sinec,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.5549,19.9157,JN98WN,917,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-022,,
OE/KT-141,Singerberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5003,14.2583,JN76DM,1589,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-141,,
OM/ZA-022,Siná,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0004,19.5552,JN99SA,1560,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-022,,
OM/BB-013,Sitno,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.4033,18.8772,JN98KJ,1009,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-013,,
OE/ST-417,Sittlingerkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6631,14.6697,JN77IP,1110,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-417,,
OM/ZA-007,Sivý vrch,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2112,19.6423,JN99TF,1805,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-007,,
OM/KE-012,Skala,,,,,,False,False,,,False,,,False,,Košický,Slovakia,SVK,True,48.8669,20.804,KN08JU,1014,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/KE-012,,
OM/KE-023,Skalisko,,,,,,False,False,,,False,,,False,,Košický,Slovakia,SVK,True,48.7443,20.575,KN08GR,1293,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/KE-023,,
OM/BB-002,Skalka,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.929,19.5192,JN98SW,1980,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-002,,
OM/BB-020,Skalka,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.827,19.6227,JN98TT,946,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-020,,
OM/BB-025,Skalka,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.4562,18.995,JN98LK,882,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-025,,
OM/ZA-053,Skalky,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,48.9922,18.7042,JN98IX,1190,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-053,,
OM/ZA-078,Skalky,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.1425,18.6845,JN99ID,778,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-078,,
OE/KT-373,Skarbin,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5752,14.4792,JN76FN,821,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-373,,
OM/ZA-040,Skorušina,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.298,19.6922,JN99UH,1314,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-040,,
OM/PO-066,Skory,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.1378,22.2058,KN19CD,857,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-066,,
OM/ZA-096,Slamená,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0334,19.9802,JN99XA,1106,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-096,,
OM/KE-007,Slubica,,,,,,False,False,,,False,,,False,,Košický,Slovakia,SVK,True,48.9735,20.8722,KN08KX,1129,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/KE-007,,
OM/PO-044,Smilniansky vrch,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.4073,21.3398,KN09QJ,749,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-044,,
OM/PO-018,Smrekovica,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.0466,20.8713,KN09KB,1199,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-018,,
OM/ZA-027,Smrekovica,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,48.9826,19.2308,JN98OX,1530,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-027,,
OM/ZA-088,Smrekovica,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0159,19.6912,JN99UA,1285,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-088,,
OM/PO-054,Smrečiny,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.204,19.8814,JN99WE,2068,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-054,,
OM/ZA-116,Snoh,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2293,18.6851,JN99IF,641,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-116,,
OE/NO-277,Sobetsberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.0138,15.0024,JN78MA,720,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-277,,
OM/TN-043,Sokol,,,,,,False,False,,,False,,,False,,Trenciansky,Slovakia,SVK,True,48.9709,18.293,JN98DX,651,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/TN-043,,
OM/BB-060,Sokolec,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.5212,18.5443,JN98GM,799,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-060,,
OM/ZA-055,Sokolie,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.236,19.0148,JN99MF,1172,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-055,,
OE/TI-709,Sonklarspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.955,11.1658,JN56NW,3467,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-709,,
OE/NO-230,Sonnberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8311,15.5153,JN77ST,1123,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-230,,
