callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading,attempts,activations,qsos,grid
SG-0046,Sun Plaza Park National Park,gps,,,,,False,False,,,False,,,False,SG-NE,North East,Singapore,SG,True,1.3591,103.945,OJ11xi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NE,0,,False,True,False,False,SG-0046 Sun Plaza Park National Park,,,1,1,38,OJ11xi
SG-0048,Tampines Eco Green National Park,gps,,,,,False,False,,,False,,,False,SG-NE,North East,Singapore,SG,True,1.3646,103.948,OJ11xi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NE,0,,False,True,False,False,SG-0048 Tampines Eco Green National Park,,,2,2,51,OJ11xi
SG-0062,Pasir Ris Town Park National Park,gps,,,,,False,False,,,False,,,False,SG-NE,North East,Singapore,SG,True,1.372,103.952,OJ11xi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NE,0,,False,True,False,False,SG-0062 Pasir Ris Town Park National Park,,,1,1,10,OJ11xi
SG-0001,Admiralty National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4484,103.779,OJ11vk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0001 Admiralty National Park,,,2,2,44,OJ11vk
SG-0007,Bukit Timah Nature Reserve,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3541,103.777,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0007 Bukit Timah Nature Reserve,,,0,0,0,OJ11vi
SG-0008,Central Catchment Nature Reserve,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.367,103.8,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0008 Central Catchment Nature Reserve,,,0,0,0,OJ11vi
SG-0010,Chestnut Nature Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3712,103.78,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0010 Chestnut Nature Park,,,1,1,13,OJ11vi
SG-0018,Hindhede Nature Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3489,103.776,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0018 Hindhede Nature Park,,,0,0,0,OJ11vi
SG-0027,Dairy Farm Nature Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3638,103.775,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0027 Dairy Farm Nature Park National Park,,,0,0,0,OJ11vi
SG-0032,Lower Seletar Reservoir Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4106,103.833,OJ11vj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0032 Lower Seletar Reservoir Park National Park,,,3,1,22,OJ11vj
SG-0034,Marsiling Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4381,103.771,OJ11vk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0034 Marsiling Park National Park,,,4,3,45,OJ11vk
SG-0043,Sembawang Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4604,103.836,OJ11wl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0043 Sembawang Park National Park,,,3,3,81,OJ11wl
SG-0045,Springleaf Nature Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4012,103.819,OJ11vj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0045 Springleaf Nature Park National Park,,,2,2,23,OJ11vj
SG-0053,Upper Peirce Reservoir Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3747,103.811,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0053 Upper Peirce Reservoir Park National Park,,,2,2,32,OJ11vi
SG-0054,Upper Seletar Reservoir Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3969,103.803,OJ11vj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0054 Upper Seletar Reservoir Park National Park,,,3,3,54,OJ11vj
SG-0057,Yishun Neighbourhood Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4379,103.835,OJ11wk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0057 Yishun Neighbourhood Park National Park,,,2,2,30,OJ11wk
SG-0058,Yishun Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4244,103.842,OJ11wk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0058 Yishun Park National Park,,,1,1,13,OJ11wk
SG-0059,Yishun Pond Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4279,103.84,OJ11wk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0059 Yishun Pond Park National Park,,,1,1,13,OJ11wk
SG-0061,Zhenghua Nature Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.3858,103.774,OJ11vj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0061 Zhenghua Nature Park National Park,,,2,2,33,OJ11vj
SG-0065,Rifle Range Nature Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.344,103.781,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0065 Rifle Range Nature Park National Park,,,0,0,0,OJ11vi
SG-0068,Woodlands Town Park East National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4366,103.779,OJ11vk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0068 Woodlands Town Park East National Park,,,6,6,92,OJ11vk
SG-0069,Woodlands Waterfront Park National Park,gps,,,,,False,False,,,False,,,False,SG-NW,North West,Singapore,SG,True,1.4531,103.78,OJ11vk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-NW,0,,False,True,False,False,SG-0069 Woodlands Waterfront Park National Park,,,2,2,42,OJ11vk
SG-0009,Changi Beach Coastal Park,gps,,,,,False,False,,,False,,,False,SG-SE,South East,Singapore,SG,True,1.3909,103.992,OJ11xj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SE,0,,False,True,False,False,SG-0009 Changi Beach Coastal Park,,,33,30,809,OJ11xj
SG-0015,East Coast Park Coastal Park,gps,,,,,False,False,,,False,,,False,SG-SE,South East,Singapore,SG,True,1.3008,103.912,OJ11wh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SE,0,,False,True,False,False,SG-0015 East Coast Park Coastal Park,,,26,25,661,OJ11wh
SG-0039,Pulau Ubin and Chek Jawa National Park,gps,,,,,False,False,,,False,,,False,SG-SE,South East,Singapore,SG,True,1.4109,103.965,OJ11xj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SE,0,,False,True,False,False,SG-0039 Pulau Ubin and Chek Jawa National Park,,,3,2,61,OJ11xj
SG-0006,Bukit Batok Town Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.3556,103.755,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0006 Bukit Batok Town Park National Park,,,1,1,14,OJ11vi
SG-0011,Choa Chu Kang Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.3869,103.747,OJ11uj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0011 Choa Chu Kang Park,,,2,2,25,OJ11uj
SG-0012,Clementi Woods Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.3017,103.767,OJ11vh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0012 Clementi Woods Park,,,2,2,35,OJ11vh
SG-0022,Bukit Batok Nature Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.349,103.764,OJ11vi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0022 Bukit Batok Nature Park National Park,,,1,1,11,OJ11vi
SG-0024,Jurong Central Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.3381,103.708,OJ11ui,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0024 Jurong Central Park National Park,,,3,3,54,OJ11ui
SG-0025,Jurong Lake Gardens National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.3367,103.727,OJ11ui,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0025 Jurong Lake Gardens National Park,,,3,1,31,OJ11ui
SG-0028,Kranji Marshes National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.4197,103.73,OJ11uk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0028 Kranji Marshes National Park,,,1,1,12,OJ11uk
SG-0029,Kranji Reservoir Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.4397,103.738,OJ11uk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0029 Kranji Reservoir Park National Park,,,3,2,37,OJ11uk
SG-0030,Labrador Nature Reserve National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.2659,103.803,OJ11vg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0030 Labrador Nature Reserve National Park,,,3,3,33,OJ11vg
SG-0042,Kent Ridge Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.2838,103.791,OJ11vg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0042 Kent Ridge Park National Park,,,5,4,64,OJ11vg
SG-0047,Sungei Buloh Wetland Reserve National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.448,103.725,OJ11uk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0047 Sungei Buloh Wetland Reserve National Park,,,0,0,0,OJ11uk
SG-0049,Telok Blangah Hill Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.2788,103.811,OJ11vg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0049 Telok Blangah Hill Park National Park,,,12,11,240,OJ11vg
SG-0050,The Southern Ridges National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.2801,103.803,OJ11vg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0050 The Southern Ridges National Park,,,17,15,322,OJ11vg
SG-0060,Pasir Panjang Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.2756,103.792,OJ11vg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0060 Pasir Panjang Park National Park,,,1,1,15,OJ11vg
SG-0063,One-north Park: Fusionopolis North National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.3028,103.791,OJ11vh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0063 One-north Park: Fusionopolis North National Park,,,1,1,12,OJ11vh
SG-0064,One-north Park: Fusionopolis South National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.2992,103.791,OJ11vh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0064 One-north Park: Fusionopolis South National Park,,,1,1,13,OJ11vh
SG-0067,West Coast Park National Park,gps,,,,,False,False,,,False,,,False,SG-SW,South West,Singapore,SG,True,1.298,103.762,OJ11vh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SG-SW,0,,False,True,False,False,SG-0067 West Coast Park National Park,,,4,3,74,OJ11vh
SK-0002,Nizke Tatry National Park,gps,,,,,False,False,,,False,,,False,"SK-BC,SK-ZI",Banskobystrický,Slovakia,SK,True,48.94,19.515,JN98sw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0002 Nizke Tatry National Park,,,15,14,374,JN98sw
SK-0003,Slovensky raj National Park,gps,,,,,False,False,,,False,,,False,"SK-BC,SK-KI,SK-PV",Banskobystrický,Slovakia,SK,True,48.9,20.349,KN08ev,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0003 Slovensky raj National Park,,,6,6,259,KN08ev
SK-0006,Velka Fatra National Park,gps,,,,,False,False,,,False,,,False,"SK-BC,SK-ZI",Banskobystrický,Slovakia,SK,True,48.938,19.083,JN98mw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0006 Velka Fatra National Park,,,6,5,152,JN98mw
SK-0007,Muranska planina National Park,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.78,19.897,JN98ws,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0007 Muranska planina National Park,,,0,0,0,JN98ws
SK-0017,Cerova vrchovina - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.21,19.975,JN98xf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0017 Cerova vrchovina - Protected Landscape Area,,,0,0,0,JN98xf
SK-0022,Polana - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.648,19.485,JN98rp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0022 Polana - Protected Landscape Area,,,4,3,46,JN98rp
SK-0025,Stiavnicke Vrchy - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.408,18.865,JN98kj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0025 Stiavnicke Vrchy - Protected Landscape Area,,,1,1,103,JN98kj
SK-0195,Park Kupele Brusno - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.7834,19.3949,JN98qs,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0195 Park Kupele Brusno - National Monument,,,0,0,0,JN98qs
SK-0196,Park Kastiel Hronsek - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.65,19.1569,JN98np,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0196 Park Kastiel Hronsek - National Monument,,,0,0,0,JN98np
SK-0197,Mestsky park Brezno - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.8069,19.6438,JN98tt,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0197 Mestsky park Brezno - National Monument,,,0,0,0,JN98tt
SK-0198,Park Kastiel Hontianske Moravce - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.1859,18.8527,JN98ke,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0198 Park Kastiel Hontianske Moravce - National Monument,,,0,0,0,JN98ke
SK-0199,Mestsky park Krupina - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3528,19.0648,JN98mi,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0199 Mestsky park Krupina - National Monument,,,0,0,0,JN98mi
SK-0200,Halicsky park - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3568,19.5755,JN98si,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0200 Halicsky park - National Monument,,,0,0,0,JN98si
SK-0201,Park Kastiel Podrecany - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.4024,19.5987,JN98tj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0201 Park Kastiel Podrecany - National Monument,,,0,0,0,JN98tj
SK-0202,Park Kastiel Vidina - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3586,19.6516,JN98ti,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0202 Park Kastiel Vidina - National Monument,,,0,0,0,JN98ti
SK-0203,Park Kastiel Hucin - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.5626,20.301,KN08dn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0203 Park Kastiel Hucin - National Monument,,,0,0,0,KN08dn
SK-0204,Park Kastiel Gemer - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.4508,20.3169,KN08dk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0204 Park Kastiel Gemer - National Monument,,,0,0,0,KN08dk
SK-0205,Park Kastiel Ciz National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3151,20.2811,KN08dh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0205 Park Kastiel Ciz National Monument,,,0,0,0,KN08dh
SK-0206,Park Kastiel Hrachovo National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.4668,19.9506,JN98xl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0206 Park Kastiel Hrachovo National Monument,,,0,0,0,JN98xl
SK-0207,Park Kastiel Kral - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3281,20.3428,KN08eh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0207 Park Kastiel Kral - National Monument,,,0,0,0,KN08eh
SK-0208,Park Kastiel Valice - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.448,20.1991,KN08ck,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0208 Park Kastiel Valice - National Monument,,,0,0,0,KN08ck
SK-0209,Park Kastiel Ozdany - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3801,19.8972,JN98wj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0209 Park Kastiel Ozdany - National Monument,,,0,0,0,JN98wj
SK-0211,Park Kastiel Velky Blh - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.451,20.1136,KN08bk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0211 Park Kastiel Velky Blh - National Monument,,,0,0,0,KN08bk
SK-0212,Park Kastiel Zip - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.3622,20.205,KN08ci,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0212 Park Kastiel Zip - National Monument,,,0,0,0,KN08ci
SK-0213,Anglicky park Sirkovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.2922,20.085,KN08bh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0213 Anglicky park Sirkovce - National Monument,,,0,0,0,KN08bh
SK-0214,Anglicky park Celare - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.142,19.4913,JN98rd,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0214 Anglicky park Celare - National Monument,,,0,0,0,JN98rd
SK-0215,Park Kastiel Dolna Strehova - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.2492,19.4907,JN98rf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0215 Park Kastiel Dolna Strehova - National Monument,,,0,0,0,JN98rf
SK-0217,Park Kastiel Zelovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.124,19.3599,JN98qc,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0217 Park Kastiel Zelovce - National Monument,,,0,0,0,JN98qc
SK-0218,Park Kupele Sliac - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.6091,19.1585,JN98no,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0218 Park Kupele Sliac - National Monument,,,0,0,0,JN98no
SK-0219,Park Stefana Moysesa - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.5857,18.8657,JN98ko,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0219 Park Stefana Moysesa - National Monument,,,0,0,0,JN98ko
SK-0220,Park Kastiel Hlinik nad Hronom - National Monument,gps,,,,,False,False,,,False,,,False,SK-BC,Banskobystrický,Slovakia,SK,True,48.5428,18.783,JN98jn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-BC,0,,False,True,False,False,SK-0220 Park Kastiel Hlinik nad Hronom - National Monument,,,0,0,0,JN98jn
